experiment,questions_file,model_id,query_prompt,answer_prompt,judge_prompt,question,faithfulness_score,answer_relevancy_score,contextual_relevancy_score,contextual_recall_score,contextual_precision_score,num_context_chunks
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,lenient,How is the weather?,1.0,1.0,0.0,0.0,0.0,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,lenient,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,What are the legal criteria for 3rd party software?,1.0,0.8,0.6296296296296297,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,Which programming languages do we use?,1.0,1.0,0.13333333333333333,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,What are the central frameworks?,0.6666666666666666,1.0,0.3548387096774194,0.0,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,What are internal and external audits and how do they differ?,1.0,0.42857142857142855,0.27586206896551724,1.0,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,How is the weather?,1.0,0.6666666666666666,0.0,0.0,0.25,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,0.0,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,What are the legal criteria for 3rd party software?,1.0,1.0,0.64,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,Which programming languages do we use?,1.0,1.0,0.13793103448275862,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,What are the central frameworks?,1.0,1.0,0.3548387096774194,1.0,0.5,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,What are internal and external audits and how do they differ?,1.0,1.0,0.36666666666666664,1.0,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,How is the weather?,1.0,1.0,0.0,0.0,0.25,5
engineer_public_confidential_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,What are the legal criteria for 3rd party software?,1.0,1.0,0.5483870967741935,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,Which programming languages do we use?,1.0,1.0,0.14285714285714285,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,What are the central frameworks?,1.0,1.0,0.25,1.0,0.5,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,What are internal and external audits and how do they differ?,1.0,0.75,0.41379310344827586,1.0,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,How is the weather?,1.0,1.0,0.0,0.5,0.25,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,What are the legal criteria for 3rd party software?,1.0,1.0,0.5483870967741935,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,Which programming languages do we use?,1.0,1.0,0.14285714285714285,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,What are the central frameworks?,1.0,1.0,0.3103448275862069,1.0,0.5,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,What are internal and external audits and how do they differ?,1.0,1.0,0.42857142857142855,0.75,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,How is the weather?,1.0,1.0,0.0,0.0,0.25,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,What are the best new graphic cards that you are offering?,1.0,0.6666666666666666,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,What are the legal criteria for 3rd party software?,1.0,0.75,0.53125,0.8,0.7000000000000001,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,Which programming languages do we use?,1.0,1.0,0.14814814814814814,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,What are the central frameworks?,1.0,1.0,0.28,1.0,0.5,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,What are internal and external audits and how do they differ?,1.0,1.0,0.3793103448275862,0.75,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,How is the weather?,1.0,1.0,0.0,0.0,0.25,5
engineer_public_confidential_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,What are the legal criteria for 3rd party software?,1.0,1.0,0.68,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,Which programming languages do we use?,1.0,1.0,0.13793103448275862,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,What are the central frameworks?,1.0,0.6666666666666666,0.2727272727272727,1.0,0.5,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,What are internal and external audits and how do they differ?,1.0,0.9,0.3793103448275862,0.75,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,How is the weather?,1.0,1.0,0.0,0.0,0.0,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,What are the legal criteria for 3rd party software?,1.0,1.0,0.7777777777777778,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,Which programming languages do we use?,1.0,1.0,0.14285714285714285,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,What are the central frameworks?,1.0,1.0,0.2727272727272727,1.0,0.5,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,What are internal and external audits and how do they differ?,1.0,1.0,0.36666666666666664,1.0,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,How is the weather?,1.0,1.0,0.0,0.0,0.0,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,What are the best new graphic cards that you are offering?,1.0,0.6666666666666666,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,What are the legal criteria for 3rd party software?,1.0,1.0,0.5454545454545454,0.0,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,Which programming languages do we use?,0.8571428571428571,1.0,0.13333333333333333,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,What are the central frameworks?,1.0,1.0,0.34375,1.0,0.5,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,What are internal and external audits and how do they differ?,1.0,1.0,0.3793103448275862,1.0,1.0,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,How is the weather?,1.0,1.0,0.0,0.0,0.25,5
engineer_public_confidential_q_default_a_qa_terse_j_category,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,0.0,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,What are the legal criteria for 3rd party software?,1.0,1.0,0.8571428571428571,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,Which programming languages do we use?,1.0,0.9090909090909091,0.14285714285714285,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,What are the central frameworks?,1.0,0.8888888888888888,0.34375,1.0,0.5,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,What are internal and external audits and how do they differ?,1.0,1.0,0.39285714285714285,1.0,1.0,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,How is the weather?,1.0,0.6666666666666666,0.0,0.0,0.0,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,What are the best new graphic cards that you are offering?,1.0,0.8333333333333334,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,What are the legal criteria for 3rd party software?,1.0,0.9333333333333333,0.64,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,Which programming languages do we use?,1.0,0.9,0.14285714285714285,1.0,1.0,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,What are the central frameworks?,1.0,0.4,0.24242424242424243,0.0,0.5,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,What are internal and external audits and how do they differ?,1.0,0.9411764705882353,0.3103448275862069,0.75,0.8875,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,How is the weather?,1.0,0.4,0.0,0.0,0.0,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,What are the best new graphic cards that you are offering?,1.0,0.75,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,default,What are the legal criteria for 3rd party software?,1.0,1.0,0.625,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,default,Which programming languages do we use?,1.0,1.0,0.13793103448275862,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,default,What are the central frameworks?,0.0,0.8235294117647058,0.25806451612903225,1.0,0.5,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,default,What are internal and external audits and how do they differ?,0.0,0.0,0.36666666666666664,1.0,1.0,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,default,How is the weather?,1.0,1.0,0.0,0.0,0.0,5
engineer_public_confidential_q_default_a_conversational_j_default,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,default,What are the best new graphic cards that you are offering?,1.0,0.8,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,What are the legal criteria for 3rd party software?,1.0,0.9,0.5454545454545454,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,Which programming languages do we use?,1.0,1.0,0.14814814814814814,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,What are the central frameworks?,0.8333333333333334,0.8571428571428571,0.34375,1.0,0.5,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,What are internal and external audits and how do they differ?,1.0,1.0,0.41379310344827586,1.0,1.0,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,How is the weather?,1.0,1.0,0.0,0.0,0.0,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,0.0,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,What are the legal criteria for 3rd party software?,1.0,0.9333333333333333,0.8333333333333334,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,Which programming languages do we use?,1.0,0.9444444444444444,0.25925925925925924,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,What are the central frameworks?,1.0,0.7692307692307693,0.25,1.0,0.5,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,What are internal and external audits and how do they differ?,1.0,0.9285714285714286,0.3,1.0,1.0,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,How is the weather?,1.0,0.42857142857142855,0.0,0.0,0.25,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,What are the best new graphic cards that you are offering?,1.0,0.9285714285714286,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,What are the legal criteria for 3rd party software?,1.0,0.9,0.5,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,Which programming languages do we use?,1.0,1.0,0.14814814814814814,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,What are the central frameworks?,1.0,0.9166666666666666,0.34375,1.0,0.5,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,What are internal and external audits and how do they differ?,1.0,0.0,0.41379310344827586,1.0,1.0,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,How is the weather?,1.0,1.0,0.0,0.0,0.0,5
engineer_public_confidential_q_default_a_conversational_j_lenient,src/evaluation/questions_short_confidential.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,What are the best new graphic cards that you are offering?,1.0,0.6,0.0,0.5,1.0,5
engineer_public_confidential_q_default_a_conversational_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,two_stage,What are the legal criteria for 3rd party software?,0.0,0.9411764705882353,0.5483870967741935,0.0,1.0,5
engineer_public_confidential_q_default_a_conversational_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,two_stage,Which programming languages do we use?,1.0,1.0,0.13333333333333333,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_conversational_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,two_stage,What are the central frameworks?,1.0,1.0,0.34375,1.0,0.5,5
engineer_public_confidential_q_default_a_conversational_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,two_stage,What are internal and external audits and how do they differ?,1.0,0.9285714285714286,0.3793103448275862,1.0,1.0,5
engineer_public_confidential_q_default_a_conversational_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,two_stage,How is the weather?,1.0,0.4,0.0,0.0,0.0,5
engineer_public_confidential_q_default_a_conversational_j_two_stage,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,two_stage,What are the best new graphic cards that you are offering?,1.0,0.7142857142857143,0.0,0.5,0.0,5
engineer_public_confidential_q_default_a_conversational_j_two_stage,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,two_stage,What are the legal criteria for 3rd party software?,1.0,0.8,0.5625,0.0,0.7000000000000001,5
engineer_public_confidential_q_default_a_conversational_j_two_stage,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,two_stage,Which programming languages do we use?,1.0,1.0,0.14285714285714285,1.0,0.8333333333333333,5
engineer_public_confidential_q_default_a_conversational_j_two_stage,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,two_stage,What are the central frameworks?,0.8333333333333334,0.7272727272727273,0.25,1.0,0.5,5
engineer_public_confidential_q_default_a_conversational_j_two_stage,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,conversational,two_stage,What are internal and external audits and how do they differ?,1.0,0.5,0.2647058823529412,1.0,1.0,5
