experiment,questions_file,model_id,query_prompt,answer_prompt,judge_prompt,question,faithfulness_score,answer_relevancy_score,contextual_relevancy_score,contextual_recall_score,contextual_precision_score,num_context_chunks
engineer_public_q_default_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,default,What are the legal criteria for 3rd party software?,1.0,1.0,0.64,0.8,1.0,5
engineer_public_q_default_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,default,Which programming languages do we use?,1.0,1.0,0.14285714285714285,0.0,0.8333333333333333,5
engineer_public_q_default_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,default,What are the central frameworks?,1.0,1.0,0.3333333333333333,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,default,What are internal and external audits and how do they differ?,1.0,1.0,0.39285714285714285,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,default,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.26666666666666666,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,default,How is the weather?,1.0,1.0,0.0,0.0,0.25,5
engineer_public_q_default_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,default,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,lenient,What are the legal criteria for 3rd party software?,1.0,0.8333333333333334,0.5625,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,lenient,Which programming languages do we use?,1.0,1.0,0.13793103448275862,0.0,0.8333333333333333,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,lenient,What are the central frameworks?,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,lenient,What are internal and external audits and how do they differ?,1.0,0.8888888888888888,0.3793103448275862,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,lenient,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.6666666666666666,0.25806451612903225,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,lenient,How is the weather?,1.0,1.0,0.0,0.5,0.25,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,lenient,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,What are the legal criteria for 3rd party software?,1.0,1.0,0.5625,0.8,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,Which programming languages do we use?,1.0,1.0,0.13333333333333333,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,What are the central frameworks?,0.6666666666666666,1.0,0.25806451612903225,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,What are internal and external audits and how do they differ?,1.0,1.0,0.3103448275862069,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.25806451612903225,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,How is the weather?,1.0,1.0,0.0,0.0,0.25,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,lenient,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,What are the legal criteria for 3rd party software?,1.0,1.0,0.5625,0.8,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,Which programming languages do we use?,1.0,1.0,0.14814814814814814,0.0,0.8333333333333333,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,What are the central frameworks?,0.8,1.0,0.3939393939393939,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,What are internal and external audits and how do they differ?,1.0,1.0,0.39285714285714285,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.3,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,How is the weather?,1.0,1.0,0.0,0.0,0.25,5
engineer_public_q_default_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,lenient,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,What are the legal criteria for 3rd party software?,1.0,1.0,0.5625,0.8,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,Which programming languages do we use?,1.0,1.0,0.14814814814814814,0.0,0.8333333333333333,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,What are the central frameworks?,1.0,0.75,0.3103448275862069,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,What are internal and external audits and how do they differ?,1.0,1.0,0.3793103448275862,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.17857142857142858,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,How is the weather?,1.0,1.0,0.0,0.0,0.25,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,two_stage,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,What are the legal criteria for 3rd party software?,1.0,1.0,0.64,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,Which programming languages do we use?,1.0,1.0,0.13793103448275862,0.0,0.8333333333333333,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,What are the central frameworks?,0.5,1.0,0.2903225806451613,0.0,0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,What are internal and external audits and how do they differ?,1.0,1.0,0.36666666666666664,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.26666666666666666,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,How is the weather?,1.0,1.0,0.0,0.0,0.25,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,two_stage,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,0.3333333333333333,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,What are the legal criteria for 3rd party software?,1.0,1.0,0.6923076923076923,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,Which programming languages do we use?,1.0,1.0,0.13333333333333333,0.0,0.8333333333333333,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,What are the central frameworks?,1.0,1.0,0.3125,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,What are internal and external audits and how do they differ?,1.0,0.6666666666666666,0.3793103448275862,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.32142857142857145,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,How is the weather?,1.0,1.0,0.0,0.0,0,5
engineer_public_q_default_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,two_stage,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,What are the legal criteria for 3rd party software?,1.0,1.0,0.5625,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,Which programming languages do we use?,1.0,1.0,0.15384615384615385,0.0,0.8333333333333333,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,What are the central frameworks?,1.0,1.0,0.42424242424242425,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,What are internal and external audits and how do they differ?,1.0,0.7142857142857143,0.27586206896551724,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.36666666666666664,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,How is the weather?,1.0,1.0,0.0,0.0,0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,category,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,What are the legal criteria for 3rd party software?,1.0,1.0,0.64,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,Which programming languages do we use?,1.0,1.0,0.14285714285714285,0.0,0.8333333333333333,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,What are the central frameworks?,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,What are internal and external audits and how do they differ?,1.0,1.0,0.3103448275862069,0.75,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.15384615384615385,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,How is the weather?,1.0,1.0,0.0,0.0,0.25,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,category,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,What are the legal criteria for 3rd party software?,1.0,1.0,0.46875,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,Which programming languages do we use?,1.0,1.0,0.14285714285714285,0.0,0.8333333333333333,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,What are the central frameworks?,1.0,1.0,0.2903225806451613,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,What are internal and external audits and how do they differ?,1.0,1.0,0.2857142857142857,1.0,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.25806451612903225,0.0,1.0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,How is the weather?,1.0,1.0,0.0,0.0,0,5
engineer_public_q_default_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,qa_terse,category,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,What are the legal criteria for 3rd party software?,1.0,0.8571428571428571,0.64,0.8,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,Which programming languages do we use?,1.0,0.8125,0.14814814814814814,0.0,0.8333333333333333,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,What are the central frameworks?,1.0,0.5,0.36363636363636365,0.0,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,What are internal and external audits and how do they differ?,1.0,1.0,0.39285714285714285,1.0,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.9545454545454546,0.24242424242424243,1.0,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,How is the weather?,1.0,0.6666666666666666,0.0,0.0,0.25,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,default,What are the best new graphic cards that you are offering?,1.0,0.8571428571428571,0.0,0.5,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,What are the legal criteria for 3rd party software?,1.0,0.8235294117647058,0.5625,0.8,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,Which programming languages do we use?,1.0,1.0,0.14285714285714285,0.0,0.8333333333333333,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,What are the central frameworks?,1.0,1.0,0.3333333333333333,0.0,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,What are internal and external audits and how do they differ?,0.0,1.0,0.41379310344827586,1.0,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.8461538461538461,0.28125,0.0,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,How is the weather?,1.0,0.6,0.0,0.5,0.25,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,default,What are the best new graphic cards that you are offering?,1.0,0.9090909090909091,0.0,0.5,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,default,What are the legal criteria for 3rd party software?,0.0,0.0,0.64,0.8,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,default,Which programming languages do we use?,1.0,1.0,0.25,0.0,0.8333333333333333,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,default,What are the central frameworks?,0.9411764705882353,0.8095238095238095,0.25,0.0,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,default,What are internal and external audits and how do they differ?,1.0,0.0,0.2857142857142857,1.0,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,default,Which different optimizers are offered by virtualQ and what do they do?,0.0,0.0,0.2727272727272727,1.0,1.0,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,default,How is the weather?,1.0,0.8888888888888888,0.0,0.0,0.25,5
engineer_public_q_default_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,default,What are the best new graphic cards that you are offering?,1.0,0.8333333333333334,0.0,0.5,0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,What are the legal criteria for 3rd party software?,1.0,0.8666666666666667,0.64,0.8,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,Which programming languages do we use?,1.0,0.9375,0.14285714285714285,0.0,0.8333333333333333,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,What are the central frameworks?,0.8,1.0,0.32,0.0,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,What are internal and external audits and how do they differ?,1.0,0.9285714285714286,0.39285714285714285,1.0,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.9333333333333333,0.3103448275862069,1.0,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,How is the weather?,1.0,0.75,0.0,0.0,0.25,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,conversational,lenient,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,What are the legal criteria for 3rd party software?,1.0,0.9444444444444444,0.5625,0.8,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,Which programming languages do we use?,1.0,0.75,0.13793103448275862,0.0,0.8333333333333333,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,What are the central frameworks?,1.0,0.8,0.2727272727272727,0.0,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,What are internal and external audits and how do they differ?,0.0,0.6666666666666666,0.2857142857142857,0.75,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.8666666666666667,0.2903225806451613,1.0,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,How is the weather?,1.0,0.8,0.0,0.0,0.25,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,conversational,lenient,What are the best new graphic cards that you are offering?,1.0,0.7857142857142857,0.0,0.5,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,What are the legal criteria for 3rd party software?,0.0,0.0,0.64,0.0,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,Which programming languages do we use?,1.0,0.8,0.13333333333333333,0.0,0.8333333333333333,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,What are the central frameworks?,1.0,1.0,0.3125,0.0,0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,What are internal and external audits and how do they differ?,1.0,1.0,0.4074074074074074,0.75,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.9714285714285714,0.36666666666666664,1.0,1.0,5
engineer_public_q_default_a_conversational_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,conversational,lenient,How is the weather?,1.0,1.0,0.0,0.0,0,5
